profile pic,nums/length username,fullname words,nums/length fullname,name==username,description length,external URL,private,#posts,#followers,#follows,fake
0,0.441732853,2,0,0,0,0,0,0,43,4,1
0,0.550510511,1,0,0,0,0,0,0,12,30,1
0,0.33,0,0,0,0,0,0,0,41,227,1
0,0.190640556,0,0,0,0,0,1,7,1,209,1
0,0.182872367,0,0.114361833,0,97,0,1,2,4,32,1
0,0.452272043,1,0.362879929,0,0,0,0,0,33,25,1
1,0.546930614,0,0.414912879,0,8,0,0,21,361,2152,1
0,0.278014607,1,0,0,0,0,0,2,56,42,1
1,0.261689596,0,0.124513508,0,0,0,1,1,5,56,1
0,0.4,1,0,0,0,0,0,0,23,48,1
0,0.168785015,1,0,0,39,0,0,18,355,2208,1
0,0,1,0,0,5,0,0,0,50,33,1
0,0.504229175,1,0.021145875,0,0,0,0,0,82,139,1
0,0.186327587,1,0.214559039,0,1,0,1,1,11,763,1
0,0.568827354,1,0.334861548,0,5,0,0,0,34,43,1
0,0.371469429,1,0,0,0,0,0,0,16,26,1
0,0.480550865,1,0.337923873,0,0,0,0,0,10,1,1
0,0.457479574,1,0,0,0,0,0,1,44,83,1
0,0.488645957,1,0,0,8,0,0,0,58,69,1
0,0.447551123,1,0.402735164,0,0,0,0,2,39,18,1
0,0.585908671,1,0,0,0,0,0,0,1,0,1
0,0.31748666,1,0,0,1,0,0,0,53,29,1
0,0.336480033,1,0,0,0,0,0,0,40,235,1
0,0.521416235,1,0,0,0,0,0,0,13,31,1
0,0.014004424,0,0,0,0,0,0,0,0,0,1
0,0.330413517,1,0,0,0,0,0,6,140,424,1
0,0.39065648,1,0.209837357,0,0,0,0,0,18,0,1
0,0.253211345,1,0.158584935,0,0,0,0,6,86,102,1
0,0.21993595,1,0.329823862,0,0,0,0,0,48,0,1
1,0.297336565,0,0,0,0,0,0,7,532,469,1
0,0.215614556,0,0,0,0,0,0,0,52,77,1
0,0.465273574,1,0.178315165,0,0,0,0,0,78,759,1
0,0.063064522,1,0,0,0,0,0,0,16,25,1
0,0.225333876,1,0,0,0,0,0,7,210,471,1
0,0.104439101,1,0,0,0,0,0,0,48,1,1
0,0.098705481,1,0,0,43,0,1,13,9,49,1
0,0.130831225,1,0,0,0,0,0,0,48,1,1
0,0,1,0,0,0,0,0,0,12,4,1
0,0.489605311,1,0,0,0,0,0,0,50,47,1
0,0.1444092,1,0,0,0,0,0,0,46,95,1
0,0.18218289,1,0,0,0,0,0,0,93,22,1
0,0.4369448,1,0,0,6,0,0,0,59,67,1
0,0.550375767,1,0,0,0,0,0,0,10,31,1
0,0.194539394,1,0.100213636,0,0,0,0,0,14,22,1
0,0,1,0,0,0,0,0,0,48,127,1
0,0.386950364,1,0.123971674,0,0,0,0,6,39,17,1
0,0.211594576,1,0,0,0,0,0,0,34,220,1
0,0.28981203,1,0,0,0,0,0,0,46,92,1
0,0.158344837,0,0,0,0,0,0,0,0,1,1
0,0.427484293,1,0,0,0,0,0,2,266,444,1
0,0.266316884,1,0,0,2,0,0,0,53,29,1
0,0.057429943,1,0,0,2,0,0,0,57,76,1
0,0.440115883,1,0.045260737,0,0,0,0,0,38,40,1
0,0.161032276,1,0.086758138,0,0,0,0,0,49,1,1
0,0.304410198,1,0.302123462,0,0,0,0,0,25,86,1
1,0.473900685,3,0,0,22,0,0,13,156,310,1
1,0.337753572,0,0,0,0,0,0,8,291,446,1
1,0.202101426,1,0.212738343,0,0,0,0,20,200,162,1
1,0.519327837,1,0.374534023,0,0,0,1,111,28,260,1
0,0,1,0,0,20,0,0,120,270,1107,1
0,0.865055968,0,0,0,0,0,0,0,38,67,1
1,0.389952001,2,0.096608668,0,0,0,0,17,84,720,1
0,0.401128075,0,0,0,0,0,1,1,0,226,1
0,0,1,0,0,0,0,0,0,16,1,1
1,0.308247771,1,0.27981863,0,0,0,0,5,137,1393,1
0,0.28697736,1,0.243035958,0,0,0,0,0,16,23,1
0,0.433119556,1,0.275217778,0,0,0,0,0,34,24,1
0,0.079823332,1,0,0,0,0,0,10,283,874,1
0,0.063141221,1,0,0,0,0,0,0,2,29,1
0,0.053372431,1,0,0,0,0,0,0,51,0,1
0,0.298032126,1,0.333501275,0,1,0,1,3,27,721,1
0,0.275165327,2,0,0,0,0,0,0,15,1,1
0,0.424344072,1,0.416488617,0,0,0,0,0,72,433,1
0,0.131655949,1,0.08705386,0,0,0,0,0,48,0,1
0,0.540370866,1,0.151911678,0,0,0,0,0,46,21,1
0,0.326183719,1,0,0,0,0,0,0,91,66,1
0,0.220002559,1,0,0,0,0,0,0,48,2,1
0,0,1,0,0,0,0,0,0,15,2,1
0,0.113458828,1,0,0,0,0,0,0,0,0,1
1,0.437081659,1,0.020828409,0,4,0,0,6,65,161,1
0,0.377247225,1,0,0,0,0,0,1,93,377,1
0,0.269015277,1,0,0,0,0,0,0,7,19,1
0,0.5665989,1,0.130819467,0,0,0,0,0,80,11,1
0,0.492070316,1,0.33706379,0,0,0,0,1,42,19,1
0,0.424831144,0,0,0,0,0,1,3,328,1296,1
0,0.447891096,1,0.043401028,0,0,0,0,1,51,135,1
0,0.081436151,1,0,0,1,0,0,0,57,75,1
1,0.123146933,1,0,0,85,0,0,39,401,371,1
0,0.573819247,1,0,0,0,0,0,3,93,339,1
0,0.530980922,1,0.111135542,0,0,0,0,0,48,132,1
0,0.536773365,1,0.183866825,0,0,0,0,4,76,147,1
0,0.39274781,1,0,0,0,0,0,0,39,151,1
0,0.344036296,1,0.152412941,0,0,0,0,0,16,25,1
1,0.146123721,0,0,0,0,0,0,0,61,153,1
0,0.38189337,1,0,0,0,0,0,0,12,0,1
0,0.244756639,1,0,0,0,0,0,0,35,63,1
1,0.213208394,1,0.186416787,0,0,0,1,3,16,105,1
0,0.451767614,1,0,0,0,0,0,18,207,804,1
0,0.245379338,1,0,0,9,0,1,2,321,422,1
0,0.182295947,1,0,0,0,0,0,0,36,616,1
1,0.295016621,2,0.168496327,0,0,0,0,4,59,165,1
0,0.14806315,1,0,0,0,0,0,0,50,58,1
0,0.483590313,1,0,0,0,0,0,0,26,46,1
0,0.064883982,0,0.064883982,0,46,0,1,3,11,40,1
0,0.273481626,1,0,0,0,0,1,0,3,40,1
0,0.412773433,1,0,0,0,0,0,0,184,821,1
1,0.260643023,1,0.260643023,0,0,0,0,5,99,459,1
0,0.25,1,0,0,0,0,0,0,2,2,1
0,0.158581016,0,0,0,0,0,1,0,8,161,1
0,0.121523278,1,0,0,0,0,0,0,32,217,1
0,0.323803877,1,0,0,0,0,0,8,39,17,1
1,0.301594583,1,0.298114897,0,0,0,0,5,115,1348,1
0,0.558101903,1,0.53430571,0,0,0,0,1,32,112,1
0,0.457769574,1,0,0,3,0,0,3,72,152,1
1,0.318457885,1,0.210639647,0,0,0,1,3,183,196,1
0,0.169251032,1,0,0,0,0,0,0,42,144,1
1,0.401343087,1,0,0,12,0,0,6,156,837,1
0,0.266846598,1,0.192128891,0,0,0,0,4,44,14,1
0,0.313524798,1,0.356475202,0,0,0,0,0,6,14,1
1,0.135873817,1,0,0,0,0,1,6,4,23,1
0,0.542623035,1,0.212294942,0,0,0,0,0,33,24,1
0,0.270751093,1,0,0,0,0,0,0,40,148,1
0,0.186931441,2,0,0,13,0,1,5,280,296,1
1,0.404580098,1,0,0,10,0,0,11,129,306,1
0,0.390305916,1,0.240847683,0,0,0,0,0,27,26,1
0,0.230555449,1,0,0,0,0,0,15,72,6,1
0,0.02743728,2,0,0,0,0,0,0,50,1,1
0,0.204512409,1,0.152106171,0,0,0,0,0,115,657,1
0,0.107529013,1,0,0,0,0,1,1,36,177,1
0,0.21179861,1,0,0,0,0,0,0,0,10,1
0,0.270122063,1,0,0,0,0,0,0,49,0,1
0,0.080108824,1,0,0,15,0,1,3,440,414,1
1,0.379082666,1,0,0,1,0,0,0,40,232,1
0,0,1,0,0,0,0,1,0,0,828,1
0,0.406550533,1,0,0,0,0,0,0,24,27,1
0,0.311973087,1,0.036053825,0,0,0,0,0,77,647,1
1,0.212130242,1,0,0,0,0,0,17,76,62,1
0,0.363590878,1,0,0,0,0,0,0,54,44,1
1,0.00841676,1,0.00631257,0,43,0,0,20,6,47,1
0,0.331329929,1,0,0,0,0,0,0,17,45,1
0,0.318991715,2,0,0,0,0,0,0,52,133,1
1,0.204748943,0,0.177808293,0,11,0,0,59,69,56,1
0,0.397574843,1,0,0,0,0,0,0,21,44,1
0,0.239900076,1,0,0,0,0,0,1,14,21,1
0,0.187603862,1,0.175207725,0,55,0,0,4,14,43,1
0,0,1,0,0,0,0,0,0,367,2684,1
0,0.164113107,3,0,0,0,0,0,89,166,780,1
0,0.055260221,1,0,0,0,0,0,0,50,55,1
0,0.44,1,0,0,0,0,0,0,8,5,1
0,0.376625687,1,0,0,0,0,0,0,22,46,1
0,0.174520825,1,0,0,0,0,0,0,61,64,1
0,0.420887064,1,0,0,0,0,0,3,35,20,1
0,0.395700824,1,0.354267765,0,0,0,0,6,44,66,1
0,0.129676473,1,0.015787929,0,0,0,0,0,23,26,1
0,0.008291755,1,0.008291755,0,34,0,1,0,15,16,1
0,0.199609196,0,0,0,0,0,0,1,41,194,1
0,0.111439234,1,0,0,0,0,1,1,37,178,1
0,0.425658262,1,0,0,0,0,0,0,68,615,1
1,0,0,0,0,41,0,1,12,8,43,1
0,0.549193683,1,0,0,0,0,0,0,2,0,1
0,0.261400828,1,0,0,0,0,0,0,46,46,1
0,0.281217489,1,0,0,0,0,0,0,15,0,1
0,0,0,0,0,0,0,1,0,0,72,1
0,0.372239995,1,0.356679996,0,0,0,0,0,30,26,1
0,0.362604694,1,0,0,0,0,0,1,120,176,1
1,0.539739592,1,0,0,6,0,0,3,188,814,1
0,0.777250703,1,0.863000937,0,0,0,0,5,51,66,1
0,0,1,0,0,0,0,0,0,16,1,1
0,0.378910694,1,0,0,0,0,0,0,22,46,1
0,0.549440646,0,0.200686762,0,0,0,0,7,48,42,1
0,0.314768385,1,0,0,0,0,0,0,5,4,1
0,0.137023727,0,0,0,0,0,0,0,37,4,1
0,0.449057657,1,0,0,0,0,0,2,3,12,1
0,0.49940024,1,0,0,0,0,0,15,209,802,1
0,0.339864298,1,0,0,0,0,0,1,14,22,1
1,0.362147608,1,0,0,36,0,1,0,2,16,1
0,0.468831752,1,0,0,0,0,0,0,46,84,1
0,0.127088138,1,0,0,4,0,0,0,49,29,1
0,0.247386574,1,0,0,0,0,0,0,11,19,1
1,0.556295859,0,0,0,0,0,1,6,9,81,1
1,0.394215177,1,0,0,0,0,0,0,51,138,1
0,0.517906444,0,0,0,0,0,0,0,26,46,1
1,0.43482094,1,0,0,5,0,0,5,66,161,1
1,0.500993303,1,0,0,0,0,1,0,11,77,1
0,0.180709507,1,0,0,0,0,0,0,12,21,1
0,0.5016118,1,0,0,0,0,0,1,33,22,1
0,0.306512317,1,0,0,18,0,0,1,16,61,1
0,0.417489764,1,0.230442682,0,13,0,0,1,54,316,1
0,0.120958815,1,0,0,0,0,0,0,23,9,1
1,0,0,0,0,38,0,1,2,13,37,1
0,0.006589464,0,0.006589464,0,39,0,1,3,12,38,1
1,0.290017743,1,0.24288249,0,0,0,0,2,112,134,1
0,0.825448706,1,0,0,0,0,0,0,76,23,1
1,0.425198973,1,0.224195822,0,0,0,0,34,91,763,1
0,0.068199986,1,0.102299979,0,0,0,0,0,51,0,1
0,0.241544296,0,0,0,0,0,1,3,5,24,1
0,0.259164693,1,0.097517763,0,0,0,0,4,153,452,1
0,0,0,0,0,0,0,0,7,536,2910,1
0,0.211236913,0,0,0,0,0,1,8,1,213,1
0,0.622715814,1,0,0,0,0,0,0,30,22,1
0,0,2,0,0,0,0,0,0,12,5,1
0,0.482520932,1,0,0,0,0,0,0,46,84,1
0,0.411272512,1,0.275684584,0,0,0,0,0,47,9,1
1,0.536884172,1,0.345145178,0,0,0,0,16,323,2229,1
1,0.392301446,1,0.082936819,0,0,0,0,9,190,1464,1
0,0.085121843,0,0,0,0,0,1,0,1,59,1
0,0.331001844,1,0.078098751,0,0,0,0,0,16,0,1
1,0.276643547,0,0,0,6,0,0,9,561,465,1
0,0.250707315,1,0.177777442,0,41,0,1,1,0,11,1
0,0.354663356,1,0,0,0,0,1,0,0,29,1
0,0.436769604,1,0,0,0,0,0,0,24,42,1
0,0.743613404,1,0.80827544,0,0,0,0,8,99,239,1
0,0.246239044,1,0.28354799,0,1,0,1,2,15,750,1
0,0.218715843,2,0,0,0,0,0,0,15,1,1
1,0.204442304,1,0,0,0,0,0,5,58,90,1
1,0.536785679,0,0.447321399,0,0,0,0,10,65,161,1
0,0.329853882,1,0.249889305,0,0,0,0,8,77,97,1
0,0.334930845,1,0,0,0,0,0,5,59,37,1
0,0,4,0.06152281,0,0,0,0,126,137,740,1
0,0,2,0,0,23,0,0,2,387,391,1
1,0,0,0,0,39,0,1,3,12,38,1
0,0.449739081,0,0,0,2,0,0,1,50,35,1
0,0.256360124,1,0.169197682,0,0,0,0,1,46,124,1
1,0.434815493,1,0,0,2,0,0,3,59,149,1
1,0.300835492,1,0.139797602,0,21,0,0,15,263,1705,1
0,0.269958774,1,0,0,0,0,0,0,48,93,1
1,0.319236077,1,0,0,0,0,0,10,108,305,1
0,0.497691883,1,0.028851464,0,0,0,0,4,18,57,1
0,0,1,0,0,0,0,1,0,2,75,1
1,0.309288356,0,0,0,0,0,0,7,461,462,1
0,0.675664529,1,0,0,0,0,0,7,75,19,1
0,0.310680194,1,0.30765711,0,0,0,1,0,24,86,1
0,0.382051524,1,0,0,0,0,0,0,11,0,1
0,0.321476825,1,0.218059677,0,1,0,0,12,49,718,1
0,0.285843961,1,0.099744935,0,0,0,0,11,80,4,1
0,0.058036766,2,0,0,0,0,1,0,0,128,1
0,0.048881798,1,0.039105439,0,0,0,0,0,15,0,1
0,0.381133745,1,0,0,0,0,0,0,38,64,1
0,0.6528294,1,0,0,0,0,0,0,2,0,1
0,0.33302711,1,0,0,0,0,0,5,58,37,1
0,0.175629414,1,0,0,0,0,0,1,12,20,1
0,0.432482278,1,0,0,0,0,0,0,52,18,1
0,0.114347205,1,0.091477764,0,0,0,0,0,17,0,1
0,0.014414369,1,0.382528037,0,0,0,0,1,166,694,1
0,0.048898716,1,0,0,0,0,0,0,51,0,1
1,0.214701549,1,0,0,0,0,0,4,280,861,1
0,0.265502196,1,0,0,0,0,0,0,53,59,1
0,0.557640255,1,0.568619351,0,0,0,0,6,104,262,1
0,0,0,0,0,0,0,0,6,1082,4185,1
0,0.154498696,0,0,0,0,0,1,5,6,204,1
0,0.213975531,1,0,0,0,0,0,0,36,87,1
0,0.175057839,1,0,0,0,0,0,0,48,0,1
1,0.2435013,0,0,0,23,0,0,10,648,431,1
0,0.35444844,1,0,0,0,0,1,0,1,34,1
0,0.391393618,1,0,0,0,0,0,0,93,35,1
1,0.515141816,2,0,0,0,0,0,6,98,338,1
0,0.282252919,1,0,0,0,0,0,1,39,64,1
0,0.212263693,0,0.132310782,0,0,0,0,0,41,6,1
0,0.429204087,1,0.05211616,0,0,0,0,1,303,1382,1
1,0.067198884,0,0,0,0,0,0,79,63,34,1
1,0.226666491,1,0.213332982,0,0,0,1,3,17,105,1
1,0.179686904,1,0.119791269,0,67,0,0,13,317,1642,1
0,0.085873572,1,0,0,0,0,0,0,15,39,1
0,0,1,0,0,0,0,0,0,1836,6095,1
1,0.112688852,1,0.084516639,0,40,0,0,2,26,31,1
0,0.535594561,1,0.406197519,0,0,0,0,0,27,36,1
0,0.006561925,1,0,0,0,0,0,0,2317,7155,1
0,0.398197877,1,0.209894015,0,0,0,0,0,48,11,1
1,0.299842068,1,0.043722509,0,39,0,0,1,12,23,1
0,0.155046803,1,0,0,0,0,0,8,99,333,1
1,0.373974829,1,0,0,1,0,0,0,40,231,1
0,0.311599904,1,0,0,0,0,0,8,79,6,1
0,0.286236739,1,0,0,0,0,0,0,37,63,1
0,0.390151757,1,0.057173567,0,0,0,0,0,51,15,1
0,0.385716951,1,0,0,0,0,0,0,118,178,1
0,0.409942415,1,0,0,0,0,0,1,56,30,1
0,0.127739062,1,0,0,0,0,0,0,39,233,1
0,0.102254756,1,0,0,0,0,0,0,15,2,1
0,0.734061192,0,0,0,0,0,0,0,48,40,1
0,0.469250059,1,0,0,0,0,0,0,90,33,1
0,0.398253969,1,0,0,0,0,1,8,2,19,1
0,0.354063739,2,0.008172591,0,0,0,0,21,47,138,1
1,0.206495621,1,0,0,0,0,1,8,1,23,1
0,0.161038405,1,0,0,0,0,0,1,12,21,1
0,0.196490562,1,0.180817604,0,43,0,0,1,12,21,1
0,0.122390859,1,0,0,0,0,0,0,16,0,1
0,0.177831762,1,0.154432846,0,0,0,0,0,47,7,1
0,0.446382756,0,0,0,0,0,0,0,47,80,1
1,0.440426262,1,0.030665478,0,4,0,0,6,65,161,1
0,0.246217625,1,0,0,0,0,0,1,129,121,1
1,0.274788744,0,0.23863233,0,15,0,0,53,67,63,1
0,0.273899155,1,0,0,0,0,0,1,39,64,1
0,0.196107351,0,0,0,0,0,1,1,2,55,1
0,0.178183691,1,0,0,0,0,0,0,0,8,1
0,0.223121566,1,0.109370482,0,0,0,0,9,71,93,1
0,0.299510939,1,0,0,0,0,0,0,75,633,1
0,0.386228113,1,0,0,0,0,0,0,118,178,1
0,0.063069174,1,0.063069174,0,0,0,0,0,1,30,1
1,0.133336351,0,0,0,1,0,0,1,66,161,1
0,0.169751568,1,0,0,0,0,1,3,4,25,1
0,0.104215678,1,0,0,0,0,0,0,15,1,1
1,0.459029342,1,0.192738511,0,16,0,0,25,62,74,1
0,0.675571356,0,0,0,1,0,0,1,50,37,1
0,0.391926202,1,0.105399627,0,0,0,0,0,16,23,1
0,0.562722856,1,0.545049792,0,0,0,0,2,34,113,1
1,0,3,0,0,148,0,0,56,410,279,1
0,0.08342849,1,0,0,0,0,0,0,100,32,1
0,0.752565625,1,0,0,0,0,0,0,76,20,1
0,0.876125233,0,0.874643524,0,0,0,0,10,99,242,1
0,0.536303527,1,0.26521411,0,0,0,0,0,17,18,1
0,0.569854054,0,0,0,0,0,1,5,124,248,1
0,0.419424883,1,0.273354462,0,0,0,0,4,39,18,1
1,0.358195374,1,0,0,14,0,0,6,146,845,1
0,0.18175445,1,0,0,0,0,0,0,33,217,1
0,0.174382249,1,0,0,0,0,0,0,32,63,1
0,0,1,0,0,0,0,0,0,48,127,1
0,0.505682762,1,0.284882747,0,0,0,0,1,43,20,1
0,0.40098712,1,0,0,0,0,0,4,224,440,1
0,0,0,0,0,0,0,1,2,1,80,1
0,0.107028265,0,0,0,0,0,0,0,37,4,1
0,0.344972554,1,0.378831375,0,0,0,0,0,5,15,1
0,0.166583667,1,0,0,0,0,0,2,113,122,1
0,0.096784827,1,0,0,0,0,0,0,18,47,1
0,0.238804938,1,0,0,0,0,0,1,260,2514,1
1,0.696373496,1,0.25906626,0,6,0,0,7,70,164,1
0,0.363825155,1,0,0,0,0,0,0,47,8,1
0,0.159142447,1,0,0,0,0,0,0,12,21,1
1,0.43079337,1,0.31607975,0,0,0,0,7,62,163,1
0,0.037682998,2,0,0,20,0,1,2,367,372,1
0,0.45600917,1,0.175963321,0,0,0,0,1,98,144,1
1,0.063587763,2,0,0,25,0,0,4,25,133,1
0,0.148782836,0,0,0,0,0,0,0,0,1,1
0,0.380838955,1,0.413955385,0,0,0,0,0,19,51,1
1,0.3747598,0,0.3208986,0,0,0,1,0,10,59,1
1,0.080786456,1,0,0,0,0,0,1,38,140,1
0,0.169756251,2,0,0,0,0,0,0,41,238,1
0,0.401168679,1,0,0,0,0,0,10,96,478,1
0,0,1,0,0,0,0,0,0,15,1,1
1,0,1,0,0,4,0,1,29,303,939,1
0,0.612710673,0,0.122030494,0,0,0,0,5,120,248,1
0,0.050050103,0,0,0,0,0,0,5,31,51,1
1,0.170094323,1,0,0,30,0,0,3,13,61,1
0,0.192366858,1,0,0,0,0,1,0,34,220,1
0,0.09956595,1,0,0,0,0,0,0,31,87,1
1,0,2,0,0,17,0,0,4,26,129,1
0,0.231613979,1,0,0,0,0,0,0,16,0,1
0,0.487196399,1,0.393303326,0,0,0,0,0,10,1,1
0,0.119726315,1,0,0,0,0,0,0,0,8,1
1,0.607069488,1,0,0,2,0,0,2,203,802,1
0,0.288039805,1,0,0,0,0,1,9,0,22,1
1,0.369997746,1,0,0,5,0,0,10,119,305,1
0,0.469341707,1,0,0,0,0,0,0,14,34,1
1,0.496914685,0,0,0,0,0,1,34,15,50,1
0,0,0,0,0,0,0,0,4,481,2837,1
0,0.34400799,1,0.077996005,0,0,0,1,115,12,259,1
1,0.413999664,0,0,0,6,0,1,1,71,164,1
0,0.221997308,1,0,0,0,0,0,0,29,6,1
1,0.344213218,1,0.202211701,0,0,0,0,6,116,1326,1
0,0.011211335,1,0,0,0,0,1,0,5,84,1
0,0.294497322,1,0,0,8,0,1,6,219,244,1
1,0.455643425,1,0.391085632,0,0,0,0,1,18,52,1
0,0.553830232,1,0.350246868,0,0,0,0,0,18,16,1
0,0.215337787,1,0,0,0,0,0,0,15,0,1
0,0.103703783,1,0,0,0,0,0,0,16,0,1
0,0,1,0.337311236,0,0,0,0,23,159,698,1
0,0.412447421,1,0.017552579,0,0,0,0,2,259,442,1
0,0.20379368,1,0.136716003,0,0,0,0,0,24,26,1
0,0.439760666,1,0.144684515,0,0,0,0,0,77,756,1
0,0.052885227,1,0,0,0,0,0,31,501,2951,1
0,0.229744937,1,0,0,10,0,1,2,325,420,1
1,0.359704506,0,0,0,0,0,0,13,252,1280,1
0,0.184152527,1,0.184152527,1,0,0,1,2,23,99,1
0,0.512939869,1,0,0,0,0,0,0,49,81,1
0,0.150143335,1,0,0,0,0,0,10,66,5,1
0,0.844452292,1,0.92416489,0,0,0,0,1,34,36,1
0,0.224233533,1,0.226157866,0,0,0,1,3,41,695,1
1,0.10852391,1,0,0,0,0,0,19,419,2357,1
0,0.428574014,1,0.40956086,0,0,0,0,0,73,432,1
0,0.269880024,1,0,0,0,0,0,0,7,56,1
0,0,1,0,0,0,0,0,0,14,4,1
0,0.036329903,0,0,0,0,0,1,0,1,62,1
1,0.263940373,1,0,0,0,0,0,0,45,143,1
0,0.089992995,1,0,0,0,0,0,0,48,45,1
0,0.096330993,1,0.034820463,0,0,0,0,0,31,88,1
0,0.433046059,0,0.066092117,0,1,0,0,0,30,47,1
0,0.370303092,1,0.134590825,0,0,0,0,0,16,23,1
0,0.867314696,0,0,0,0,0,0,0,50,39,1
0,0.405585052,1,0,0,0,0,1,0,12,231,1
0,0.197411884,0,0.18705942,0,66,0,1,4,6,44,1
1,0.255204078,0,0,0,0,0,1,4,23,37,1
0,0.002714145,1,0,0,0,0,0,0,15,25,1
0,0.238637485,1,0.207237816,0,0,0,0,0,47,7,1
0,0.409701209,1,0.248321676,0,0,0,1,1,12,59,1
0,0.483718495,1,0,0,0,0,0,0,17,44,1
1,0.125232675,1,0,0,0,0,0,4,292,874,1
0,0.327822478,1,0.323467433,0,19,0,0,1,53,303,1
0,0.089534106,0,0,0,0,0,1,0,19,200,1
0,0.33574283,1,0,0,0,0,0,22,196,815,1
0,0.44,1,0,0,0,0,0,0,8,3,1
0,0.548548163,1,0.548548163,1,0,0,0,2,32,111,1
0,0.284167587,1,0,0,0,0,0,1,9,17,1
0,0.36976124,1,0,0,0,0,0,7,38,17,1
0,0.374128379,1,0.142018284,0,2,0,0,0,34,40,1
0,0.123565777,1,0,0,0,0,1,0,2,72,1
0,0.452567929,1,0.452567929,1,0,0,0,2,28,109,1
0,0.110070344,1,0.027693447,0,0,0,0,0,48,0,1
0,0.443357893,1,0.219957344,0,0,0,0,0,47,9,1
0,0.385796724,1,0,0,0,0,0,6,37,18,1
0,0.041103323,1,0.028844437,0,0,0,0,0,25,8,1
0,0.314108028,1,0.286055493,0,0,0,0,0,6,15,1
0,0.102989081,1,0.102989081,1,0,0,0,0,16,25,1
1,0.015796407,0,0,0,0,0,1,29,24,39,1
0,0.416334801,1,0,0,0,0,0,1,55,30,1
0,0.696128867,1,0.733486746,0,0,0,0,8,101,254,1
0,0.630495075,1,0,0,0,0,0,5,216,794,1
0,0.096361807,1,0,0,0,0,0,0,11,5,1
0,0.298402148,1,0,0,0,0,0,0,118,191,1
0,0.372187458,1,0.107702272,0,0,0,0,0,16,25,1
0,0.45556642,1,0,0,0,0,1,1,331,1330,1
0,0.087818555,1,0,0,6,0,0,2,40,855,1
0,0.432920061,1,0,0,0,0,0,0,39,40,1
0,0.354727977,1,0.301861268,0,18,0,0,1,53,306,1
0,0.266900222,1,0.266900222,1,0,0,0,0,16,24,1
0,0.198051272,1,0,0,3,0,0,0,52,30,1
1,0.008700391,2,0.007555603,0,0,0,0,34,81,74,1
0,0.208372235,0,0,0,0,0,1,7,39,66,1
0,0.045221531,2,0,0,0,0,0,0,50,1,1
0,0,0,0,0,0,0,1,0,4,81,1
1,0.168911739,0,0,0,38,0,1,2,8,28,1
0,0.234166755,1,0.33,0,0,0,0,1,48,11,1
0,0.128080311,1,0.128080311,0,0,0,0,1,30,652,1
0,0.21431084,1,0.159111885,0,57,0,1,3,8,47,1
0,0.114334938,1,0,0,0,0,0,13,105,334,1
0,0.090365911,1,0,0,0,0,0,0,113,292,1
0,0.31101312,1,0,0,0,0,0,0,36,38,1
1,0.351678994,1,0,0,0,0,1,0,21,41,1
1,0.077951589,0,0,0,16,0,1,101,288,1134,1
1,0.223403868,1,0.147719812,0,0,0,0,2,108,124,1
0,0.131905504,1,0,0,0,0,0,0,52,51,1
0,0.225110575,1,0.176826056,0,0,0,0,0,42,102,1
1,0.293030706,1,0.061895023,0,0,0,0,1,138,479,1
0,0.480696051,1,0,0,0,0,0,0,14,33,1
1,0.240087925,0,0,0,25,0,0,16,523,443,1
0,0.078619448,1,0,0,0,0,0,0,27,63,1
0,0,1,0,0,0,0,0,0,15,1,1
0,0.443037475,1,0,0,0,0,0,0,19,44,1
0,0.085210126,0,0,0,0,0,1,0,20,188,1
0,0.33702422,1,0,0,0,0,0,0,5,4,1
0,0.371450471,1,0,0,0,0,0,0,24,87,1
0,0.269128308,1,0,0,0,0,0,4,98,320,1
1,0.347746872,1,0.256652764,0,3,0,1,4,197,196,1
0,0.264075846,1,0.053317384,0,0,0,0,3,151,468,1
1,0.425069607,1,0.149303926,0,0,0,1,53,110,163,1
0,0.20291759,1,0,0,0,0,0,0,0,29,1
0,0.193795184,0,0,0,0,0,0,0,53,77,1
0,0.295704657,1,0,0,1,0,0,0,53,29,1
1,0.066630885,1,0.049973164,0,37,0,0,1,22,25,1
1,0.08536388,1,0,0,0,0,0,64,675,2954,1
0,0.107295478,1,0.099809747,0,0,0,0,8,40,26,1
0,0.000141296,1,0,0,0,0,1,0,0,177,1
0,0.239148984,1,0,0,0,0,0,1,93,327,1
0,0.074922267,1,0,0,0,0,0,0,43,45,1
1,0.511853559,1,0.224542373,0,0,0,0,51,87,166,1
0,0.348987146,1,0,0,0,0,0,0,50,45,1
0,0.183253107,2,0.038355302,0,0,0,0,0,52,126,1
0,0.122188581,1,0.122188581,1,0,0,1,0,30,90,1
0,0.254209741,1,0.006682129,0,0,0,0,0,63,60,1
0,0.453661939,1,0.075140665,0,0,0,0,1,50,133,1
0,0.451243857,1,0,0,0,0,0,1,16,25,1
0,0,3,0,0,6,0,0,1,9,129,1
0,0.845064839,0,0,0,0,0,0,0,38,67,1
0,0.488426746,1,0.149005371,0,0,0,0,2,17,18,1
0,0.721179135,1,0.237842027,0,0,0,0,1,51,127,1
0,0.568528085,0,0.33705617,0,5,0,0,0,33,44,1
0,0.168016923,1,0,0,0,0,0,0,43,61,1
0,0.432154696,1,0.425775606,0,0,0,0,0,5,16,1
0,0.039687065,1,0,0,0,0,0,0,0,8,1
1,0.379709636,1,0,0,13,0,0,6,151,841,1
